Date,Close,daily returns
05/01/2015,2460.699951,
06/01/2015,2441.5,-0.00780263802264775
07/01/2015,2447.199951,0.00233461028056525
08/01/2015,2450.399902,0.00130759687155619
09/01/2015,2375.850098,-0.030423525539302
12/01/2015,2334,-0.0176147889276472
13/01/2015,2324.100098,-0.00424160325621256
14/01/2015,2363.449951,0.0169312212644639
15/01/2015,2417.949951,0.0230595109394809
16/01/2015,2420.149902,0.000909841413007831
19/01/2015,2403.899902,-0.00671446011942115
20/01/2015,2404.25,0.000145637511657043
21/01/2015,2446.649902,0.0176353964853905
22/01/2015,2444.300049,-0.000960436962427396
23/01/2015,2441.5,-0.00114554225907964
27/01/2015,2419.850098,-0.00886745934876105
28/01/2015,2398.800049,-0.00869890619150242
29/01/2015,2404.699951,0.00245952221089025
30/01/2015,2391.699951,-0.00540607987062749
02/02/2015,2349.300049,-0.0177279353048748
03/02/2015,2260.75,-0.0376920985625876
04/02/2015,2245.300049,-0.0068339935861993
05/02/2015,2245.300049,0
06/02/2015,2223.300049,-0.00979824500952478
09/02/2015,2269.149902,0.0206224315159902
10/02/2015,2267.949951,-0.00052881081101889
11/02/2015,2280.600098,0.00557778931339382
12/02/2015,2262.449951,-0.00795849610631729
13/02/2015,2260.800049,-0.000729254584955948
16/02/2015,2261.850098,0.000464459030980826
18/02/2015,2240.300049,-0.00952762034011679
19/02/2015,2212.550049,-0.0123867336486408
20/02/2015,2206.800049,-0.00259881126874342
23/02/2015,2181.149902,-0.0116232311176643
24/02/2015,2191.449951,0.00472230220882817
25/02/2015,2179.949951,-0.00524766718708421
26/02/2015,2134.850098,-0.0206884809347626
27/02/2015,2150.5,0.00733067957073964
02/03/2015,2074.25,-0.0354568704952337
03/03/2015,2117.5,0.0208509099674581
04/03/2015,2122.100098,0.00217241936245567
05/03/2015,2118.649902,-0.00162584036599002
09/03/2015,2109.850098,-0.00415349605033528
10/03/2015,2129.25,0.00919491959091783
11/03/2015,2098.300049,-0.0145356116003288
12/03/2015,2072.75,-0.0121765469205305
13/03/2015,2023.099976,-0.0239536962971897
16/03/2015,2025.5,0.00118631013220873
17/03/2015,2047.199951,0.010713379906196
18/03/2015,2031.25,-0.00779110559875158
19/03/2015,2025.349976,-0.00290462720000002
20/03/2015,2017.849976,-0.00370306371188858
23/03/2015,2031.75,0.00688853193514126
24/03/2015,2028,-0.00184569952011812
25/03/2015,2016.849976,-0.00549803944773177
26/03/2015,2004.300049,-0.00622253868623891
27/03/2015,2016.900024,0.00628647143240183
30/03/2015,2028,0.00550348349839673
31/03/2015,2016.599976,-0.00562131360946747
01/04/2015,2019.800049,0.00158686553510104
06/04/2015,2036.400024,0.00821862293162074
07/04/2015,2094.550049,0.0285553055954982
08/04/2015,2099.5,0.00236325267203011
09/04/2015,2098.550049,-0.00045246534889262
10/04/2015,2098.75,9.52805486318213E-05
13/04/2015,2095.300049,-0.00164381226920789
15/04/2015,2075,-0.00968837327603191
16/04/2015,2088.050049,0.00628918024096383
17/04/2015,2065.300049,-0.0108953327104852
20/04/2015,2022.050049,-0.0209412671156142
21/04/2015,1988.449951,-0.0166168478453917
22/04/2015,1983.699951,-0.00238879535168145
23/04/2015,1991.050049,0.00370524685262741
24/04/2015,1998.849976,0.003917494190524
27/04/2015,1984.449951,-0.00720415497556076
28/04/2015,1990.150024,0.00287236924122355
29/04/2015,1978.650024,-0.0057784588404477
30/04/2015,1948.650024,-0.0151618525945041
04/05/2015,2087.899902,0.0714596650424489
05/05/2015,2061.649902,-0.0125724417989843
06/05/2015,2020.300049,-0.0200566803121552
07/05/2015,2067.850098,0.0235361321817203
08/05/2015,2123.050049,0.0266943677655304
11/05/2015,2182.399902,0.0279549947623492
12/05/2015,2128.899902,-0.0245142972884903
13/05/2015,2125.899902,-0.0014091785138332
14/05/2015,2165.850098,0.0187921340804501
15/05/2015,2186.5,0.00953431727295843
18/05/2015,2220.699951,0.0156414136748228
