Date,Close,daily returns
05/01/2015,775,
06/01/2015,756.5,-0.0238709677419355
07/01/2015,771.700012,0.0200925472571051
08/01/2015,820.349976,0.0630425855170259
09/01/2015,812.5,-0.00956905738972066
12/01/2015,807.75,-0.00584615384615385
13/01/2015,833.849976,0.032311948003714
14/01/2015,842.650024,0.0105535147248119
15/01/2015,839.349976,-0.00391627354893431
16/01/2015,843.450012,0.0048847752632807
19/01/2015,831.900024,-0.0136937433584386
20/01/2015,839.200012,0.00877507848226722
21/01/2015,851.299988,0.0144184649987826
22/01/2015,867.150024,0.0186186258938371
23/01/2015,862.099976,-0.00582373045059163
27/01/2015,890.5,0.0329428428147874
28/01/2015,910.25,0.0221785513756317
29/01/2015,881.299988,-0.0318044625102994
30/01/2015,857.75,-0.0267218748674259
02/02/2015,808.099976,-0.0578840268143399
03/02/2015,814.700012,0.00816735081798845
04/02/2015,803.849976,-0.0133178296798651
05/02/2015,810.849976,0.00870809256577001
06/02/2015,797.650024,-0.0162791544560642
09/02/2015,803.650024,0.00752209593113483
10/02/2015,822.200012,0.0230821718982491
11/02/2015,840.75,0.022561405654662
12/02/2015,823.75,-0.0202200416294975
13/02/2015,826.75,0.00364188163884674
16/02/2015,834.150024,0.00895073964318117
18/02/2015,821.049988,-0.0157046521885613
19/02/2015,834.099976,0.0158942673293115
20/02/2015,825.700012,-0.0100706920533468
23/02/2015,809.599976,-0.0194986505583338
24/02/2015,799.549988,-0.0124135230952625
25/02/2015,813.849976,0.0178850456064293
26/02/2015,791.900024,-0.0269705137891408
27/02/2015,807.150024,0.01925748142167
02/03/2015,825.599976,0.0228581446464777
03/03/2015,838.299988,0.0153827669200417
04/03/2015,836.799988,-0.0017893355856758
05/03/2015,833.900024,-0.00346554020266066
09/03/2015,812.650024,-0.0254826710497852
10/03/2015,807.950012,-0.0057835622484397
11/03/2015,809,0.00129957049867583
12/03/2015,808.099976,-0.00111251421508038
13/03/2015,808.400024,0.000371300592638628
16/03/2015,831.849976,0.0290078566350957
17/03/2015,831.400024,-0.000540905226881847
18/03/2015,814.200012,-0.020688009987356
19/03/2015,834.799988,0.0253008790179187
20/03/2015,809.950012,-0.0297675806866446
23/03/2015,811.599976,0.00203711831045686
24/03/2015,813.299988,0.00209464274306486
25/03/2015,808.5,-0.00590186655701756
26/03/2015,793.099976,-0.0190476487322202
27/03/2015,778.150024,-0.0188500220052963
30/03/2015,807.450012,0.0376533921433124
31/03/2015,811.299988,0.00476806730173158
01/04/2015,821.700012,0.0128189623491034
06/04/2015,824.5,0.00340755501899638
07/04/2015,835.200012,0.0129775767131595
08/04/2015,846.849976,0.0139487114854112
09/04/2015,853.150024,0.00743939089395459
10/04/2015,859.450012,0.00738438471871857
13/04/2015,862.049988,0.00302516256175231
15/04/2015,839.049988,-0.0266805873443154
16/04/2015,822.25,-0.0200226306421209
17/04/2015,816.799988,-0.00662816904834298
20/04/2015,808.950012,-0.00961064656626803
21/04/2015,796.5,-0.0153903353919476
22/04/2015,785.450012,-0.013873180163214
23/04/2015,786.400024,0.00120951299953639
24/04/2015,771.349976,-0.019137903790298
27/04/2015,744.799988,-0.0344201579387875
28/04/2015,765.450012,0.0277255965798969
29/04/2015,754.400024,-0.014435936804192
30/04/2015,762.450012,0.0106707154611649
04/05/2015,779.400024,0.0222309813538307
05/05/2015,781.400024,0.0025660763900618
06/05/2015,760.849976,-0.0262990112219398
07/05/2015,765.75,0.00644019735107415
08/05/2015,759.400024,-0.00829249232778318
11/05/2015,771.650024,0.016131155666121
12/05/2015,758.349976,-0.0172358550979583
13/05/2015,762.5,0.00547243902068777
14/05/2015,796.450012,0.0445246059016394
15/05/2015,790.299988,-0.00772179535104336
18/05/2015,766.75,-0.0297987958466222
19/05/2015,774.75,0.0104336485164656
20/05/2015,771.200012,-0.00458210777670214
21/05/2015,777.200012,0.00778008286649249
22/05/2015,775.400024,-0.00231599070021628
25/05/2015,761.900024,-0.0174103683030064
26/05/2015,763.5,0.00209998155873528
27/05/2015,759.25,-0.00556647020301244
28/05/2015,767.349976,0.0106683911755021
29/05/2015,787.049988,0.0256727863636501
01/06/2015,789.75,0.00343054703153113
02/06/2015,759.200012,-0.0386831123773346
03/06/2015,762.700012,0.00461011583861777
04/06/2015,759.599976,-0.00406455480690362
05/06/2015,758.799988,-0.0010531701227963
08/06/2015,748,-0.0142329838834947
09/06/2015,735.700012,-0.0164438342245989
10/06/2015,739.150024,0.00468942767938954
11/06/2015,708.400024,-0.041601838600495
12/06/2015,705.650024,-0.00388198744612126
15/06/2015,698.549988,-0.0100616959661579
16/06/2015,704.950012,0.00916186974438833
17/06/2015,710.650024,0.00808569672029457
18/06/2015,728.950012,0.0257510552057618
19/06/2015,740,0.0151587733288905
22/06/2015,747.700012,0.0104054216216216
23/06/2015,756.5,0.0117694100023633
24/06/2015,753.650024,-0.0037673179114342
25/06/2015,750.200012,-0.00457773753086222
26/06/2015,750.25,6.66328968280326E-05
29/06/2015,736.700012,-0.0180606304565145
30/06/2015,755.349976,0.0253155473004118
01/07/2015,760.799988,0.00721521436839235
02/07/2015,762.900024,0.0027602997280805
03/07/2015,772.700012,0.0128457041443218
06/07/2015,783.549988,0.0140416407810279
07/07/2015,824.599976,0.0523897500206458
08/07/2015,802.25,-0.0271040221325449
09/07/2015,796.950012,-0.00660640448737923
10/07/2015,795.299988,-0.00207042345837876
13/07/2015,817.650024,0.0281026484813678
14/07/2015,822.700012,0.00617622191863347
15/07/2015,837.849976,0.0184149310550879
16/07/2015,848.049988,0.0121740314998828
17/07/2015,825.400024,-0.0267082888043151
20/07/2015,852.299988,0.0325902147053971
21/07/2015,816.049988,-0.0425319729090504
22/07/2015,843.299988,0.0333925622213231
23/07/2015,846.5,0.00379463067180788
